Type,Onset,Duration
Mic1,487899.75,24.75
Mic1,488904.75,19.75
Mic1,489904.75,19.75
Mic1,490899.75,24.75
Mic1,491899.75,19.75
Mic1,492904.75,19.75
Mic1,493899.75,24.75
Mic1,494899.75,24.75
Mic1,495899.75,24.75
Mic1,496899.75,19.75
Mic1,497899.75,24.75
Mic1,498899.75,19.75
Mic1,499899.75,19.75
Mic1,500904.75,19.75
Mic1,501899.75,24.75
Mic1,503899.75,20.0
Mic1,504899.75,20.0
Mic1,505899.75,20.0
Mic1,507904.75,20.0
Mic1,508899.75,20.0
Mic1,509899.75,25.0
Mic1,510899.75,25.0
Mic1,511904.75,20.0
Mic1,512899.75,25.0
Mic1,513899.75,25.0
Mic1,514899.75,25.0
Mic1,515899.75,25.0
Mic1,516899.75,25.0
Mic1,517899.75,25.0
Mic1,518899.75,25.0
Mic1,519899.75,25.0
Mic1,520899.75,25.0
Mic1,521899.75,20.0
Mic1,522904.75,20.0
Mic1,523905.0,19.75
Mic1,524900.0,24.75
Mic1,525905.0,19.75
Mic1,526900.0,19.75
Mic1,528900.0,19.75
Mic1,529905.0,19.75
Mic1,530905.0,19.75
Mic1,531900.0,20.0
Mic1,532905.0,19.75
Mic1,533900.0,20.0
Mic1,534900.0,24.75
Mic1,535900.0,24.75
Mic1,536900.0,24.75
Mic1,537900.0,24.75
Mic1,538900.0,24.75
Mic1,539900.0,24.75
Mic1,540900.0,25.0
Mic1,541900.0,25.0
Mic1,542900.0,25.0
Mic1,543905.0,20.0
Mic1,544905.0,20.0
Mic1,545905.0,20.0
Mic1,546900.0,25.0
Mic1,547900.0,20.0
Mic1,548905.0,20.0
Mic1,549900.0,20.0
Mic1,550900.0,20.0
Mic1,551905.0,20.0
Mic1,552905.0,20.0
Mic1,553900.0,20.0
Mic1,554900.0,25.0
Mic1,555900.0,20.0
Mic1,556900.0,20.0
Mic1,557900.25,24.75
Mic1,558900.25,19.75
Mic1,559900.25,24.75
Mic1,560900.25,24.75
Mic1,561900.25,19.75
Mic1,562900.25,19.75
Mic1,563900.25,24.75
Mic1,564900.25,24.75
Mic1,565905.25,19.75
Mic1,566900.25,24.75
Mic1,567905.25,19.75
Mic1,569905.25,19.75
Mic1,571900.25,24.75
Mic1,572905.25,19.75
Mic1,573900.25,24.75
Mic1,574905.25,19.75
Mic1,575900.25,24.75
Mic1,576900.25,24.75
Mic1,577900.25,25.0
Mic1,578900.25,25.0
Mic1,579900.25,25.0
Mic1,580900.25,25.0
Mic1,581900.25,25.0
Mic1,582900.25,25.0
Mic1,583900.25,25.0
Mic1,584905.25,20.0
Mic1,585900.25,25.0
Mic1,586900.25,25.0
Mic1,587905.25,20.0
Mic1,588900.25,25.0
Mic1,589900.25,25.0
Mic1,590900.25,25.0
Mic1,591900.25,20.0
Mic1,592900.25,25.0
Mic1,593900.25,20.0
Mic1,594900.25,25.0
Mic1,595905.25,20.0
Mic1,596905.5,19.75
Mic1,597900.5,19.75
Mic1,598900.5,19.75
Mic1,599900.5,19.75
Mic1,600900.5,24.75
Mic1,601900.5,24.75
Mic1,602905.5,19.75
Opto4,0.25,0.25
