Type,Onset,Duration
Mic1,133112.25,25.0
Mic1,134112.25,25.0
Mic1,135112.25,25.0
Mic1,136112.25,25.0
Mic1,137112.25,25.0
Mic1,138112.25,25.0
Mic1,139112.25,25.0
Mic1,140112.5,24.75
Mic1,141112.25,25.0
Mic1,142112.25,25.0
Mic1,143112.25,25.0
Mic1,144112.25,25.0
Mic1,145112.25,25.0
Mic1,146112.5,19.75
Mic1,147112.5,24.75
Mic1,148112.5,24.75
Mic1,149112.5,24.75
Mic1,150112.5,24.75
Mic1,151112.5,24.75
Mic1,152112.5,24.75
Mic1,153112.5,19.75
Mic1,154112.5,19.75
Mic1,155112.5,24.75
Mic1,156112.5,24.75
Mic1,157112.5,20.0
Mic1,158112.5,20.0
Mic1,159112.5,19.75
Mic1,160112.5,19.75
Mic1,161112.5,24.75
Mic1,162112.5,24.75
Mic1,163112.5,24.75
Mic1,164112.5,25.0
Mic1,165112.5,25.0
Mic1,166112.5,25.0
Mic1,167112.5,25.0
Mic1,168112.5,25.0
Mic1,169112.5,25.0
Mic1,170112.5,25.0
Mic1,171112.5,25.0
Mic1,172112.5,25.0
Mic1,173112.5,25.0
Mic1,174112.5,25.0
Mic1,175112.5,25.0
Mic1,176112.5,25.0
Mic1,177112.5,25.0
Mic1,178112.5,25.0
Mic1,179112.5,25.0
Mic1,180112.75,24.75
Mic1,181112.75,24.75
Mic1,182112.75,24.75
Mic1,183112.75,24.75
Mic1,184112.75,24.75
Mic1,185112.75,24.75
Mic1,186112.75,24.75
Mic1,187112.75,24.75
Mic1,188112.75,24.75
Mic1,189112.75,24.75
Mic1,190112.75,24.75
Mic1,191112.75,24.75
Mic1,192112.75,24.75
Mic1,193112.75,24.75
Mic1,194112.75,24.75
Mic1,195112.75,24.75
Mic1,196112.75,24.75
Mic1,197112.75,24.75
Mic1,198112.75,20.0
Mic1,199112.75,25.0
Mic1,200112.75,25.0
Mic1,201112.75,25.0
Mic1,202112.75,25.0
Mic1,203112.75,25.0
Mic1,204112.75,25.0
Mic1,205112.75,25.0
Mic1,206112.75,25.0
Mic1,207112.75,25.0
Mic1,208112.75,20.0
Mic1,209112.75,20.0
Mic1,210112.75,25.0
Mic1,211112.75,20.0
Mic1,212112.75,25.0
Mic1,213112.75,20.0
Mic1,214113.0,24.75
Mic1,215113.0,24.75
Mic1,216113.0,24.75
Mic1,217113.0,19.75
Mic1,218113.0,24.75
Mic1,219113.0,24.75
Mic1,220113.0,24.75
Mic1,221113.0,19.75
Mic1,222113.0,24.75
Mic1,223113.0,24.75
Mic1,224113.0,24.75
Mic1,225113.0,24.75
Mic1,226113.0,24.75
Mic1,227113.0,24.75
Mic1,228113.0,24.75
Mic1,229113.0,24.75
Mic1,230113.0,24.75
Mic1,231113.0,25.0
Mic1,232113.0,24.75
Mic1,233113.0,25.0
Mic1,234113.0,25.0
Mic1,235113.0,25.0
Mic1,236113.0,25.0
Mic1,237113.0,20.0
Mic1,238113.0,25.0
Mic1,239113.0,25.0
Mic1,240113.0,25.0
Mic1,241113.0,25.0
Mic1,242113.0,20.0
Mic1,243113.25,24.75
Mic1,244113.0,25.0
Mic1,245113.0,20.0
Mic1,246113.0,25.0
Mic1,247113.0,25.0
Mic1,248113.25,24.75
Mic1,249113.25,24.75
Mic1,250118.25,19.75
Mic1,251113.25,24.75
Mic1,252113.25,19.75
Mic1,253113.25,19.75
Mic1,254113.25,24.75
Mic1,255113.25,24.75
Mic1,256113.25,19.75
Mic1,257113.25,19.75
Mic1,258113.25,19.75
Mic1,259113.25,24.75
Mic1,260113.25,24.75
Mic1,261113.25,24.75
Mic1,262113.25,24.75
Mic1,263113.25,24.75
Mic1,264113.25,24.75
Mic1,265113.25,24.75
Mic1,266113.25,24.75
Mic1,267113.25,25.0
Mic1,268113.25,25.0
Mic1,269113.25,25.0
Mic1,270113.25,25.0
Mic1,271113.25,25.0
Mic1,272113.25,25.0
Mic1,273113.25,25.0
Mic1,274113.25,25.0
Mic1,275113.25,25.0
Mic1,276113.25,25.0
Mic1,277113.25,25.0
Mic1,278113.25,25.0
Mic1,279113.25,25.0
Mic1,280113.5,24.75
Mic1,281113.25,25.0
Mic1,282113.25,25.0
Mic1,283113.5,24.75
Mic1,284113.5,24.75
Mic1,285113.5,24.75
Mic1,286113.5,19.75
Mic1,287113.5,24.75
Mic1,288113.5,24.75
Mic1,289113.5,24.75
Mic1,290113.5,24.75
Mic1,291113.5,24.75
Mic1,292113.5,19.75
Mic1,293113.5,19.75
Mic1,294113.5,19.75
Mic1,295113.5,19.75
Mic1,296113.5,24.75
Mic1,297118.5,19.75
Mic1,298113.5,24.75
Mic1,299113.5,24.75
Mic1,300113.5,25.0
Mic1,301113.5,20.0
Mic1,302113.5,20.0
Mic1,303113.5,20.0
Mic1,304113.5,20.0
Mic1,305113.5,20.0
Mic1,306113.5,20.0
Mic1,307113.5,25.0
Mic1,308113.5,20.0
Mic1,309113.5,25.0
Mic1,310113.75,24.75
Mic1,311113.5,20.0
Mic1,312113.5,20.0
Mic1,313113.5,20.0
Mic1,314113.5,20.0
Mic1,315113.5,20.0
Mic1,316113.5,25.0
Mic1,317113.75,24.75
Mic1,318113.75,19.75
Mic1,319113.75,19.75
Mic1,320113.75,19.75
Mic1,321113.75,24.75
Mic1,322113.75,24.75
Mic1,323113.75,19.75
Mic1,324113.75,19.75
Mic1,325113.75,24.75
Mic1,326113.75,24.75
Mic1,327113.75,19.75
Mic1,328113.75,24.75
Mic1,329113.75,24.75
Mic1,330113.75,19.75
Mic1,331113.75,24.75
Mic1,332113.75,24.75
Mic1,333113.75,24.75
Mic1,335113.75,20.0
Mic1,336113.75,20.0
Mic1,337113.75,25.0
Mic1,338118.75,20.0
Mic1,339113.75,25.0
Mic1,340118.75,20.0
Mic1,341113.75,20.0
Mic1,342113.75,25.0
Mic1,343113.75,20.0
Mic1,344113.75,25.0
Mic1,345113.75,25.0
Mic1,346113.75,25.0
Mic1,347113.75,25.0
Mic1,348113.75,20.0
Mic1,349118.75,20.0
Mic1,350113.75,25.0
Mic1,351113.75,20.0
Mic1,352113.75,25.0
Mic1,353114.0,19.75
Mic1,354114.0,19.75
Mic1,355114.0,24.75
Mic1,356114.0,24.75
Mic1,357114.0,24.75
Mic1,358114.0,24.75
Mic1,359114.0,19.75
Mic1,360114.0,24.75
Mic1,361114.0,24.75
Mic1,362114.0,24.75
Mic1,363114.0,19.75
Mic1,364114.0,24.75
Mic1,365114.0,24.75
Mic1,366114.0,19.75
Mic1,367114.0,20.0
Mic1,368114.0,24.75
Mic1,369119.0,19.75
Mic1,370114.0,24.75
Mic1,371114.0,25.0
Mic1,372114.0,20.0
Mic1,373114.0,25.0
Mic1,374114.0,25.0
Mic1,375114.0,25.0
Mic1,376114.0,25.0
Mic1,377114.0,25.0
Mic1,378114.0,20.0
Mic1,379114.0,25.0
Mic1,380119.0,20.0
Mic1,381114.0,25.0
Mic1,382119.0,20.0
Mic1,383114.0,20.0
Mic1,384114.25,24.75
Mic1,385119.0,20.0
Mic1,386114.25,24.75
Mic1,387114.25,24.75
Mic1,388114.25,24.75
Mic1,389114.25,24.75
Mic1,390114.25,24.75
Mic1,391114.25,19.75
Mic1,392114.25,24.75
Mic1,393114.25,24.75
Mic1,394114.25,24.75
Mic1,395119.25,19.75
Mic1,396114.25,19.75
Mic1,397114.25,19.75
Mic1,398114.25,24.75
Mic1,399114.25,24.75
Mic1,400114.25,24.75
Mic1,401114.25,19.75
Mic1,402114.25,19.75
Mic1,403114.25,19.75
Mic1,404114.25,20.0
Mic1,405114.25,20.0
Mic1,406114.25,20.0
Mic1,407114.25,20.0
Mic1,408114.25,20.0
Mic1,409114.25,25.0
Mic1,410114.25,20.0
Mic1,411114.25,20.0
Mic1,412114.25,20.0
Mic1,413114.25,25.0
Mic1,414114.25,25.0
Mic1,415114.25,25.0
Mic1,416114.5,24.75
Mic1,417119.25,20.0
Mic1,418114.25,25.0
Mic1,419114.5,24.75
Mic1,420114.25,20.0
Mic1,421114.5,24.75
Mic1,422119.25,20.0
Mic1,423114.5,24.75
Mic1,424114.5,24.75
Mic1,425114.5,24.75
Mic1,426114.5,24.75
Mic1,427114.5,24.75
Mic1,428114.5,24.75
Mic1,429114.5,24.75
Mic1,430114.5,24.75
Mic1,431114.5,24.75
Mic1,432114.5,24.75
Mic1,433114.5,24.75
Mic1,434114.5,24.75
Mic1,435114.5,24.75
Mic1,436114.5,19.75
Mic1,437114.5,24.75
Mic1,438114.5,24.75
Mic1,439114.5,24.75
Mic1,440119.5,19.75
Mic1,441114.5,24.75
Mic1,442114.5,25.0
Mic1,443114.5,25.0
Mic1,444114.5,25.0
Mic1,445114.5,25.0
Mic1,446119.5,20.0
Mic1,447114.5,20.0
Mic1,448114.5,20.0
Mic1,449114.5,25.0
Mic1,450114.5,20.0
Mic1,451114.5,20.0
Mic1,452114.5,20.0
Mic1,453114.5,20.0
Mic1,454114.5,25.0
Mic1,455114.5,25.0
Mic1,456114.5,20.0
Mic1,457114.5,20.0
Mic1,458114.5,25.0
Mic1,459114.75,24.75
Mic1,460114.75,24.75
Mic1,461114.75,19.75
Mic1,462114.75,19.75
Mic1,463114.75,19.75
Mic1,464114.75,24.75
Mic1,465119.75,19.75
Mic1,466119.75,19.75
Mic1,467114.75,24.75
Mic1,468114.75,19.75
Mic1,469114.75,19.75
Mic1,470114.75,19.75
Mic1,471114.75,19.75
Mic1,472114.75,19.75
Mic1,473114.75,24.75
Mic1,474114.75,19.75
Mic1,475114.75,24.75
Mic1,476114.75,25.0
Mic1,477114.75,20.0
Mic1,478114.75,25.0
Mic1,480114.75,20.0
Mic1,481114.75,20.0
Mic1,482114.75,20.0
Mic1,483114.75,20.0
Mic1,484114.75,20.0
Mic1,485114.75,25.0
Mic1,486114.75,25.0
Mic1,487114.75,25.0
Mic1,488114.75,25.0
Mic1,489114.75,20.0
Mic1,490115.0,24.75
Mic1,491119.75,20.0
Mic1,492114.75,20.0
Mic1,493114.75,25.0
Mic1,494115.0,24.75
Mic1,495115.0,24.75
Mic1,496115.0,24.75
Mic1,497115.0,24.75
Mic1,498115.0,24.75
Mic1,499115.0,19.75
Mic1,500115.0,24.75
Mic1,501115.0,24.75
Mic1,502115.0,24.75
Mic1,503115.0,24.75
Mic1,504115.0,24.75
Mic1,505115.0,24.75
Mic1,506115.0,24.75
Mic1,507115.0,24.75
Mic1,508120.0,19.75
Mic1,509115.0,24.75
Mic1,510115.0,24.75
Mic1,511115.0,24.75
Mic1,512115.0,24.75
Mic1,513115.0,25.0
Mic1,514120.0,20.0
Mic1,515115.0,25.0
Mic1,516120.0,20.0
Mic1,517115.0,25.0
Mic1,518115.0,25.0
Mic1,519120.0,20.0
Mic1,520115.0,25.0
Mic1,521115.0,25.0
Mic1,522115.0,25.0
Mic1,523115.0,20.0
Mic1,524115.0,25.0
Mic1,525115.0,25.0
Mic1,526115.0,25.0
Mic1,527115.0,25.0
Mic1,528115.0,20.0
Mic1,530115.25,24.75
Mic1,531115.25,19.75
Mic1,532115.25,19.75
Mic1,533115.25,24.75
Mic1,534115.25,24.75
Mic1,535115.25,24.75
Mic1,536115.25,24.75
Mic1,537115.25,19.75
Mic1,538115.25,19.75
Mic1,539115.25,24.75
Mic1,540115.25,19.75
Mic1,541115.25,19.75
Mic1,542115.25,19.75
Mic1,543115.25,24.75
Mic1,544115.25,24.75
Mic1,545120.25,19.75
Mic1,546115.25,19.75
Mic1,547115.25,24.75
Mic1,548115.25,20.0
Mic1,549115.25,20.0
Mic1,550115.25,25.0
Mic1,551115.25,20.0
Mic1,552115.25,25.0
Mic1,553115.25,25.0
Mic1,554115.25,20.0
Mic1,555115.25,25.0
Mic1,556115.25,25.0
Mic1,557115.25,25.0
Mic1,558115.25,20.0
Mic1,559115.25,20.0
Mic1,560115.25,20.0
Mic1,561115.25,25.0
Mic1,562115.25,25.0
Mic1,563120.25,20.0
Mic1,564120.25,20.0
Mic1,565115.25,25.0
Mic1,566115.5,24.75
Mic1,567115.5,24.75
Mic1,568115.5,24.75
Mic1,569115.5,24.75
Mic1,570115.5,19.75
Mic1,571115.5,19.75
Mic1,572115.5,19.75
Mic1,573115.5,19.75
Mic1,574115.5,19.75
Mic1,575115.5,24.75
Mic1,576115.5,19.75
Mic1,577115.5,19.75
Mic1,578115.5,24.75
Mic1,579115.5,24.75
Mic1,580115.5,19.75
Mic1,581115.5,19.75
Mic1,582115.5,20.0
Mic1,583115.5,20.0
Mic1,584115.5,20.0
Mic1,585115.5,20.0
Mic1,586115.5,25.0
Mic1,587115.5,20.0
Mic1,588115.5,20.0
Mic1,589115.5,20.0
Mic1,590115.5,20.0
Mic1,591115.5,20.0
Mic1,592120.5,20.0
Mic1,593115.5,20.0
Mic1,594115.5,20.0
Mic1,595120.5,20.0
Mic1,596115.5,25.0
Mic1,597115.5,25.0
Mic1,598115.5,25.0
Mic1,599115.5,20.0
Mic1,600115.75,24.75
Mic1,601115.5,20.0
Mic1,602115.75,19.75
Mic1,603115.75,24.75
Mic1,604115.75,24.75
Mic1,605115.75,24.75
Mic1,606115.75,19.75
Opto4,0.25,0.25
